student_id,event_id,attended,rating,feedback
S0519,E137,1,5,The event was amazing!
S0362,E045,1,5,Loved the vibe.
S0202,E003,1,5,Loved the vibe.
S0189,E081,1,3,"Nothing special, but not bad."
S0126,E114,1,4,Great speakers and organization.
S0852,E055,1,2,Very boring.
S0832,E132,1,1,Didn't learn anything.
S0579,E028,1,4,Best event of the year!
S0490,E049,1,3,Decent event.
S0509,E023,1,4,Best event of the year!
S0388,E042,0,0,
S0829,E102,0,0,
S0955,E017,1,2,Waste of time.
S0834,E102,1,5,Super informative and fun.
S0590,E066,1,4,Great speakers and organization.
S0995,E088,1,5,Super informative and fun.
S0589,E150,1,1,Terrible organization.
S0050,E137,0,0,
S0568,E088,1,2,Didn't learn anything.
S0018,E137,1,3,"Nothing special, but not bad."
S0098,E022,0,0,
S0609,E105,0,0,
S0298,E074,1,3,Decent event.
S0284,E132,0,0,
S0305,E118,0,0,
S0175,E144,1,4,Great speakers and organization.
S0651,E147,1,5,Really enjoyed it.
S0760,E029,0,0,
S0053,E046,1,1,Very boring.
S0764,E150,1,5,Super informative and fun.
S0677,E019,1,3,Could be better organized.
S0554,E049,0,0,
S0930,E116,1,4,The event was amazing!
S0949,E085,0,0,
S0542,E077,1,3,It was okay.
S0809,E069,1,4,Loved the vibe.
S0779,E041,0,0,
S0401,E134,1,1,Waste of time.
S0744,E056,1,2,Didn't learn anything.
S0515,E088,1,5,The event was amazing!
S0794,E021,0,0,
S0252,E126,0,0,
S0082,E071,1,5,The event was amazing!
S0909,E006,0,0,
S0673,E147,1,1,Very boring.
S0480,E148,1,3,Average experience.
S0152,E144,1,4,Super informative and fun.
S0213,E057,1,1,The audio was really bad.
S0763,E130,0,0,
S0769,E006,1,1,The audio was really bad.
S0200,E033,1,1,Terrible organization.
S0125,E148,1,5,The event was amazing!
S0011,E064,0,0,
S0129,E147,1,3,"Nothing special, but not bad."
S0662,E081,1,1,Waste of time.
S0741,E110,1,5,The event was amazing!
S0707,E136,1,5,The event was amazing!
S0877,E129,1,1,The audio was really bad.
S0336,E016,1,3,"Nothing special, but not bad."
S0732,E119,1,4,The event was amazing!
S0928,E088,0,0,
S0509,E053,1,4,Really enjoyed it.
S0937,E113,1,2,The audio was really bad.
S0522,E103,0,0,
S0252,E054,1,2,Didn't learn anything.
S0062,E002,1,5,Great speakers and organization.
S0999,E111,1,3,Average experience.
S0462,E064,1,3,Decent event.
S0841,E097,1,5,Loved the vibe.
S0582,E048,1,3,It was okay.
S0104,E098,1,2,Very boring.
S0980,E011,1,5,Really enjoyed it.
S0483,E125,1,4,The event was amazing!
S0876,E041,0,0,
S0609,E108,1,4,The event was amazing!
S0352,E064,1,2,Didn't learn anything.
S0085,E097,1,3,It was okay.
S0837,E106,1,1,Terrible organization.
S0639,E119,1,2,The audio was really bad.
S0549,E077,1,3,It was okay.
S0999,E096,1,1,Waste of time.
S0686,E144,0,0,
S0002,E035,1,2,Terrible organization.
S0271,E037,1,4,Really enjoyed it.
S0433,E035,0,0,
S0894,E027,1,3,Average experience.
S0465,E030,0,0,
S0774,E149,1,5,Great speakers and organization.
S0814,E055,1,5,Loved the vibe.
S0589,E012,1,4,Loved the vibe.
S0267,E001,0,0,
S0178,E045,0,0,
S0550,E072,0,0,
S0522,E117,1,3,Average experience.
S0115,E061,1,5,Best event of the year!
S0915,E117,1,4,The event was amazing!
S0465,E069,1,1,Very boring.
S0826,E142,0,0,
S0123,E028,1,3,It was okay.
S0208,E079,1,5,Super informative and fun.
S0779,E134,1,5,Loved the vibe.
S0211,E141,1,4,Best event of the year!
S0766,E092,0,0,
S0228,E060,1,4,Great speakers and organization.
S0780,E122,1,1,The audio was really bad.
S0097,E060,1,5,The event was amazing!
S0638,E029,1,2,Didn't learn anything.
S0846,E108,1,2,Didn't learn anything.
S0131,E102,1,3,Average experience.
S0807,E043,1,3,It was okay.
S0671,E044,1,1,Didn't learn anything.
S0036,E092,1,4,Really enjoyed it.
S0008,E069,1,1,Terrible organization.
S0058,E127,0,0,
S0859,E070,1,5,Really enjoyed it.
S0164,E070,1,2,Didn't learn anything.
S0659,E020,1,5,Loved the vibe.
S0732,E080,1,2,Waste of time.
S0769,E071,0,0,
S0975,E120,1,5,Best event of the year!
S0754,E143,1,2,Very boring.
S0262,E148,1,2,Waste of time.
S0081,E127,1,2,Waste of time.
S0297,E004,1,2,Waste of time.
S0430,E026,1,5,Super informative and fun.
S0053,E010,1,3,Decent event.
S0539,E111,1,4,Really enjoyed it.
S0052,E122,1,2,Didn't learn anything.
S0409,E115,1,1,Waste of time.
S0798,E009,1,5,Great speakers and organization.
S0799,E061,1,4,Best event of the year!
S0139,E018,0,0,
S0370,E051,1,5,Super informative and fun.
S0032,E003,1,4,Loved the vibe.
S0620,E081,1,1,Terrible organization.
S0507,E063,1,3,Could be better organized.
S0989,E004,1,4,Really enjoyed it.
S0631,E119,1,2,Terrible organization.
S0671,E116,1,2,Terrible organization.
S0112,E053,0,0,
S0833,E098,0,0,
S0043,E131,1,1,Very boring.
S0191,E031,1,3,Average experience.
S0892,E072,1,1,Very boring.
S0114,E146,1,5,The event was amazing!
S0486,E002,1,3,Average experience.
S0056,E038,1,3,Average experience.
S0878,E034,1,3,"Nothing special, but not bad."
S0096,E102,1,2,The audio was really bad.
S0186,E055,0,0,
S0277,E022,1,1,Didn't learn anything.
S0279,E079,1,4,Really enjoyed it.
S0385,E006,1,2,Very boring.
S0657,E091,1,1,Waste of time.
S0946,E034,1,4,The event was amazing!
S0668,E120,0,0,
S0838,E077,0,0,
S0025,E035,1,3,Average experience.
S0599,E139,1,1,Very boring.
S0038,E034,1,1,Didn't learn anything.
S0684,E029,1,5,Super informative and fun.
S0945,E024,1,4,Super informative and fun.
S0902,E104,1,5,Super informative and fun.
S0907,E106,1,4,Super informative and fun.
S0439,E132,1,2,Waste of time.
S0475,E098,1,1,Didn't learn anything.
S0539,E069,1,4,Great speakers and organization.
S0025,E131,1,4,Best event of the year!
S0571,E023,0,0,
S0113,E147,1,4,Great speakers and organization.
S0635,E146,1,1,Very boring.
S0308,E012,1,4,Super informative and fun.
S0755,E136,1,4,Super informative and fun.
S0986,E033,1,3,"Nothing special, but not bad."
S0286,E139,1,5,Loved the vibe.
S0277,E115,1,5,Really enjoyed it.
S0121,E058,0,0,
S0989,E136,1,3,Average experience.
S0443,E048,1,1,Waste of time.
S0068,E043,1,4,Best event of the year!
S0962,E038,1,3,Average experience.
S0002,E054,1,1,Terrible organization.
S0022,E005,0,0,
S0532,E097,1,3,Decent event.
S0465,E062,0,0,
S0114,E002,1,5,Super informative and fun.
S0586,E146,1,1,The audio was really bad.
S0122,E104,1,1,Didn't learn anything.
S0978,E024,1,5,Best event of the year!
S0643,E039,1,2,Very boring.
S0207,E117,0,0,
S0690,E137,0,0,
S0745,E118,0,0,
S0046,E100,1,5,Best event of the year!
S0345,E077,0,0,
S0863,E022,0,0,
S0436,E123,1,4,Really enjoyed it.
S0042,E013,1,5,Super informative and fun.
S0528,E071,1,2,Very boring.
S0122,E025,1,4,The event was amazing!
S0952,E025,0,0,
S0904,E022,1,1,Didn't learn anything.
S0569,E095,1,3,Could be better organized.
S0145,E147,1,2,Terrible organization.
S0194,E067,1,1,The audio was really bad.
S0209,E083,1,3,Decent event.
S0421,E008,1,3,Decent event.
S0967,E148,0,0,
S0612,E065,1,5,Best event of the year!
S0280,E104,1,4,Really enjoyed it.
S0734,E014,1,1,Didn't learn anything.
S0142,E069,1,2,Didn't learn anything.
S0933,E024,0,0,
S0156,E036,1,5,Loved the vibe.
S0611,E074,1,2,Very boring.
S0145,E009,0,0,
S0355,E129,1,4,Great speakers and organization.
S0706,E084,1,4,Really enjoyed it.
S0809,E092,1,4,Great speakers and organization.
S0164,E057,1,4,The event was amazing!
S0009,E076,1,2,Didn't learn anything.
S0097,E144,1,5,Best event of the year!
S0340,E028,0,0,
S0119,E108,1,2,The audio was really bad.
S0355,E145,1,3,Decent event.
S0118,E009,1,4,Super informative and fun.
S0178,E057,1,3,Decent event.
S0419,E007,1,1,Waste of time.
S0576,E063,0,0,
S0147,E118,1,1,Terrible organization.
S0741,E045,1,2,Didn't learn anything.
S0753,E110,1,3,It was okay.
S0129,E008,1,5,Best event of the year!
S0384,E003,1,4,Loved the vibe.
S0770,E084,1,3,Average experience.
S0391,E012,1,2,Waste of time.
S0451,E108,1,3,Decent event.
S0846,E007,1,5,The event was amazing!
S0341,E061,1,3,Decent event.
S0737,E053,1,4,Really enjoyed it.
S0266,E061,1,5,Loved the vibe.
S0086,E126,1,5,Really enjoyed it.
S0168,E082,1,2,Very boring.
S0685,E047,1,4,The event was amazing!
S0522,E101,1,4,Great speakers and organization.
S0955,E103,1,2,The audio was really bad.
S0079,E114,1,5,Loved the vibe.
S0523,E070,0,0,
S0301,E122,1,1,Waste of time.
S0593,E016,1,3,It was okay.
S0038,E106,1,5,Great speakers and organization.
S0513,E145,1,3,"Nothing special, but not bad."
S0129,E061,1,3,"Nothing special, but not bad."
S0315,E014,1,4,Best event of the year!
S0772,E097,0,0,
S0157,E029,1,1,The audio was really bad.
S0810,E111,1,5,Best event of the year!
S0770,E092,1,3,Average experience.
S0589,E045,1,4,Best event of the year!
S0708,E071,1,1,Terrible organization.
S0104,E127,1,5,Super informative and fun.
S0083,E136,1,4,Really enjoyed it.
S0003,E110,1,3,"Nothing special, but not bad."
S0346,E074,0,0,
S0896,E129,1,1,Didn't learn anything.
S0530,E071,0,0,
S0821,E108,0,0,
S0024,E104,1,3,It was okay.
S0356,E026,1,1,Waste of time.
S0094,E042,1,3,"Nothing special, but not bad."
S0673,E072,1,2,Waste of time.
S0884,E008,1,4,The event was amazing!
S0319,E136,1,1,Waste of time.
S0509,E037,1,5,Loved the vibe.
S0055,E015,1,2,Terrible organization.
S0716,E052,1,5,Loved the vibe.
S0564,E013,1,1,The audio was really bad.
S0034,E004,1,3,Decent event.
S0833,E030,1,1,Very boring.
S0766,E026,0,0,
S0843,E120,0,0,
S0425,E012,1,4,Really enjoyed it.
S0779,E091,0,0,
S0770,E014,0,0,
S0265,E026,0,0,
S0664,E073,1,5,Great speakers and organization.
S0889,E094,1,1,Terrible organization.
S0211,E113,1,2,The audio was really bad.
S0543,E043,1,1,Very boring.
S0945,E043,0,0,
S0542,E114,0,0,
S0763,E001,1,2,Very boring.
S0733,E059,1,1,Very boring.
S0109,E110,1,5,Best event of the year!
S0525,E029,0,0,
S0482,E040,1,2,Didn't learn anything.
S0901,E099,1,4,Loved the vibe.
S0794,E031,0,0,
S0203,E125,1,2,Terrible organization.
S0459,E108,0,0,
S0885,E028,1,2,The audio was really bad.
S0561,E004,0,0,
S0376,E091,1,5,The event was amazing!
S0016,E044,1,3,"Nothing special, but not bad."
S0818,E035,1,4,Really enjoyed it.
S0167,E032,1,5,The event was amazing!
S0809,E099,0,0,
S0685,E098,0,0,
S0361,E117,1,4,Best event of the year!
S0484,E006,1,4,Best event of the year!
S0700,E092,1,4,Super informative and fun.
S0707,E031,1,5,Great speakers and organization.
S0714,E037,1,3,It was okay.
S0754,E030,1,3,"Nothing special, but not bad."
S0398,E019,1,4,The event was amazing!
S0223,E051,1,1,Didn't learn anything.
S0786,E067,1,3,"Nothing special, but not bad."
S0720,E029,0,0,
S0552,E057,0,0,
S0141,E074,0,0,
S0876,E075,0,0,
S0068,E057,1,1,The audio was really bad.
S0935,E028,1,5,The event was amazing!
S0834,E004,1,2,Terrible organization.
S0151,E026,1,1,Very boring.
S0488,E094,0,0,
S0398,E075,1,2,Waste of time.
S0684,E085,1,3,Could be better organized.
S0093,E024,1,3,It was okay.
S0840,E031,1,4,Loved the vibe.
S0266,E040,1,5,Super informative and fun.
S0807,E109,1,3,Decent event.
S0253,E142,1,3,It was okay.
S0141,E140,1,4,Loved the vibe.
S0338,E026,1,2,Didn't learn anything.
S0382,E145,1,5,The event was amazing!
S0350,E093,1,2,Very boring.
S0875,E012,0,0,
S0473,E042,1,4,The event was amazing!
S0158,E076,1,4,Best event of the year!
S0863,E095,1,4,Loved the vibe.
S0480,E037,1,3,It was okay.
S0453,E027,1,4,Really enjoyed it.
S0063,E129,1,1,The audio was really bad.
S0394,E068,1,5,Best event of the year!
S0771,E059,1,1,Waste of time.
S0101,E125,1,3,"Nothing special, but not bad."
S0543,E005,1,4,Great speakers and organization.
S0842,E019,1,5,Great speakers and organization.
S0723,E118,1,4,The event was amazing!
S0166,E145,1,3,Average experience.
S0790,E101,0,0,
S0413,E038,1,2,Didn't learn anything.
S0529,E077,1,4,Loved the vibe.
S0439,E065,1,1,Very boring.
S0669,E097,1,2,Very boring.
S0969,E018,1,3,"Nothing special, but not bad."
S0745,E141,1,4,Loved the vibe.
S0709,E036,1,5,Really enjoyed it.
S0224,E136,1,5,Loved the vibe.
S0622,E014,1,1,The audio was really bad.
S0530,E134,1,5,Best event of the year!
S0240,E046,1,3,Average experience.
S0797,E061,1,1,The audio was really bad.
S0808,E007,0,0,
S0967,E038,1,2,Didn't learn anything.
S0429,E022,1,5,Loved the vibe.
S0440,E066,1,3,"Nothing special, but not bad."
S0699,E083,1,4,The event was amazing!
S0755,E122,0,0,
S0610,E119,1,3,Average experience.
S0261,E041,1,1,Didn't learn anything.
S0722,E008,1,5,Great speakers and organization.
S0151,E047,1,2,Very boring.
S0768,E034,1,2,Waste of time.
S0062,E046,1,2,Very boring.
S0106,E028,1,4,Great speakers and organization.
S0667,E126,1,5,The event was amazing!
S0992,E126,1,4,Really enjoyed it.
S0059,E076,1,5,Super informative and fun.
S0381,E030,1,3,Could be better organized.
S0414,E148,0,0,
S0239,E009,1,2,Terrible organization.
S0856,E109,0,0,
S0009,E054,0,0,
S0878,E046,1,1,Waste of time.
S0765,E106,0,0,
S0814,E141,1,1,The audio was really bad.
S0189,E102,1,4,The event was amazing!
S0063,E109,0,0,
S0026,E019,1,4,The event was amazing!
S0944,E056,1,4,Really enjoyed it.
S0457,E011,1,1,Terrible organization.
S0299,E150,1,2,Waste of time.
S0424,E118,1,3,Average experience.
S0386,E148,1,1,Very boring.
S0164,E145,1,4,Loved the vibe.
S0006,E139,1,5,The event was amazing!
S0760,E102,1,3,It was okay.
S0161,E090,0,0,
S0747,E141,1,1,Didn't learn anything.
S0225,E058,1,4,Best event of the year!
S0162,E127,1,5,The event was amazing!
S0121,E100,1,3,It was okay.
S0306,E145,1,1,Waste of time.
S0851,E111,1,4,Loved the vibe.
S0662,E085,1,4,Really enjoyed it.
S0567,E078,1,2,Didn't learn anything.
S0501,E068,0,0,
S0767,E096,1,4,Best event of the year!
S0001,E130,0,0,
S0446,E078,1,4,Best event of the year!
S0508,E094,1,1,Waste of time.
S0046,E140,1,1,Didn't learn anything.
S0983,E044,0,0,
S0048,E043,1,1,The audio was really bad.
S0796,E077,1,5,The event was amazing!
S0287,E067,0,0,
S0587,E009,0,0,
S0231,E045,1,3,"Nothing special, but not bad."
S0254,E053,1,1,Waste of time.
S0251,E092,1,1,Waste of time.
S0830,E096,1,3,It was okay.
S0117,E058,1,3,Average experience.
S0816,E009,1,4,Super informative and fun.
S0517,E142,0,0,
S0292,E054,0,0,
S0199,E063,1,2,The audio was really bad.
S0871,E064,1,2,Didn't learn anything.
S0437,E034,1,5,The event was amazing!
S0356,E145,0,0,
S0661,E060,1,2,The audio was really bad.
S0771,E070,1,2,Didn't learn anything.
S0059,E114,1,5,Loved the vibe.
S0321,E035,1,1,Waste of time.
S0249,E128,1,2,Terrible organization.
S0493,E118,1,5,Great speakers and organization.
S0285,E041,1,1,Very boring.
S0187,E069,1,5,Really enjoyed it.
S0924,E115,1,5,The event was amazing!
S0601,E034,1,4,Loved the vibe.
S0078,E059,1,4,Great speakers and organization.
S0238,E103,1,4,Great speakers and organization.
S0485,E082,1,5,Best event of the year!
S0940,E103,1,4,The event was amazing!
S0919,E037,1,5,Loved the vibe.
S0124,E115,1,1,Terrible organization.
S0585,E041,0,0,
S0925,E069,1,2,The audio was really bad.
S0171,E028,1,3,"Nothing special, but not bad."
S0881,E085,1,1,The audio was really bad.
S0097,E070,1,2,Terrible organization.
S0596,E027,1,2,Terrible organization.
S0530,E114,1,5,Loved the vibe.
S0654,E036,1,4,Super informative and fun.
S0998,E033,1,3,"Nothing special, but not bad."
S0158,E024,0,0,
S0559,E061,1,3,Could be better organized.
S0811,E029,0,0,
S0185,E002,1,5,Loved the vibe.
S0505,E011,1,4,Best event of the year!
S0392,E148,1,2,Waste of time.
S0776,E044,0,0,
S0604,E143,1,3,It was okay.
S0367,E015,1,3,Decent event.
S0734,E139,1,4,Great speakers and organization.
S0059,E134,1,5,Great speakers and organization.
S0753,E135,0,0,
S0197,E139,1,3,Decent event.
S0728,E123,1,4,Really enjoyed it.
S0019,E131,1,4,Loved the vibe.
S0129,E150,1,3,Average experience.
S0947,E056,1,3,It was okay.
S0805,E150,1,2,Didn't learn anything.
S0163,E045,1,3,It was okay.
S0774,E028,0,0,
S0188,E091,1,2,The audio was really bad.
S0458,E045,0,0,
S0422,E049,0,0,
S0779,E065,1,1,Terrible organization.
S0872,E044,1,2,The audio was really bad.
S0090,E074,0,0,
S0588,E045,0,0,
S0012,E004,0,0,
S0720,E107,1,2,Very boring.
S0041,E035,1,4,The event was amazing!
S0269,E088,1,5,Great speakers and organization.
S0441,E050,1,1,Very boring.
S0857,E073,1,1,Waste of time.
S0630,E020,1,1,Didn't learn anything.
S0225,E063,1,2,Didn't learn anything.
S0635,E046,1,2,The audio was really bad.
S0857,E119,1,1,Didn't learn anything.
S0228,E098,1,1,Very boring.
S0989,E006,0,0,
S0148,E119,1,1,The audio was really bad.
S0410,E072,1,1,Very boring.
S0851,E015,1,4,Really enjoyed it.
S0401,E073,1,5,Best event of the year!
S0962,E091,1,1,Didn't learn anything.
S0334,E059,1,2,Waste of time.
S0278,E109,1,4,Loved the vibe.
S0675,E038,1,1,Waste of time.
S0889,E051,1,1,Terrible organization.
S0659,E067,1,1,Very boring.
S0307,E036,1,1,Very boring.
S0358,E071,1,1,Waste of time.
S0471,E046,1,4,Best event of the year!
S0917,E100,0,0,
S0371,E123,1,1,Very boring.
S0880,E054,1,5,Great speakers and organization.
S0185,E012,1,4,The event was amazing!
S0485,E084,1,1,Didn't learn anything.
S0564,E113,1,1,Very boring.
S0635,E145,1,2,The audio was really bad.
S0715,E047,1,2,The audio was really bad.
S0574,E057,1,3,Average experience.
S0791,E069,1,4,Really enjoyed it.
S0225,E069,1,4,Great speakers and organization.
S0816,E051,0,0,
S0844,E100,0,0,
S0262,E115,0,0,
S0780,E003,1,3,Average experience.
S0792,E138,1,2,Very boring.
S0863,E036,1,5,Super informative and fun.
S0043,E072,1,2,Waste of time.
S0529,E112,1,1,Terrible organization.
S0981,E001,0,0,
S0348,E059,0,0,
S0896,E087,1,4,Best event of the year!
S0967,E069,1,1,Very boring.
S0744,E072,1,3,Could be better organized.
S0618,E005,1,5,Really enjoyed it.
S0489,E137,1,3,Decent event.
S0052,E079,1,4,Best event of the year!
S0097,E076,1,4,Super informative and fun.
S0980,E134,1,3,"Nothing special, but not bad."
S0469,E014,1,4,The event was amazing!
S0556,E116,1,4,Great speakers and organization.
S0918,E107,1,2,Very boring.
S0774,E060,1,5,The event was amazing!
S0904,E023,0,0,
S0382,E133,0,0,
S0585,E009,1,2,Very boring.
S0487,E043,0,0,
S0864,E029,1,5,Great speakers and organization.
S0343,E011,1,5,Loved the vibe.
S0021,E075,1,3,Decent event.
S0771,E110,1,3,It was okay.
S0234,E064,1,3,Decent event.
S0607,E131,1,2,Terrible organization.
S0661,E113,1,1,Very boring.
S0483,E031,0,0,
S0956,E035,1,2,Very boring.
S0421,E122,0,0,
S0658,E072,1,5,The event was amazing!
S0790,E132,1,5,Best event of the year!
S0520,E111,1,2,Didn't learn anything.
S0779,E085,0,0,
S0828,E012,1,4,Really enjoyed it.
S0587,E107,1,3,"Nothing special, but not bad."
S0714,E132,0,0,
S0890,E129,1,4,The event was amazing!
S0760,E081,1,1,The audio was really bad.
S0585,E036,1,1,Very boring.
S0061,E068,0,0,
S0559,E103,1,1,Very boring.
S0401,E053,1,1,Terrible organization.
S0412,E042,0,0,
S0954,E004,1,2,Didn't learn anything.
S0596,E046,0,0,
S0860,E021,0,0,
S0836,E138,1,4,The event was amazing!
S0576,E040,1,3,"Nothing special, but not bad."
S0792,E060,1,1,Very boring.
S0756,E002,0,0,
S0434,E079,0,0,
S0269,E044,1,5,Great speakers and organization.
S0162,E008,1,5,Super informative and fun.
S0704,E061,1,2,The audio was really bad.
S0310,E005,1,3,Average experience.
S0794,E145,0,0,
S0429,E116,1,4,Super informative and fun.
S0184,E017,0,0,
S0349,E138,1,2,Terrible organization.
S0377,E067,0,0,
S0544,E042,1,2,Didn't learn anything.
S0935,E132,1,2,Terrible organization.
S0715,E038,1,4,Best event of the year!
S0552,E029,1,4,Super informative and fun.
S0881,E002,1,4,Best event of the year!
S0278,E057,1,3,Could be better organized.
S0594,E014,1,4,Best event of the year!
S0872,E065,0,0,
S0944,E037,0,0,
S0096,E085,1,2,Very boring.
S0794,E012,1,4,The event was amazing!
S0960,E040,1,3,It was okay.
S0209,E008,0,0,
S0645,E139,1,5,Best event of the year!
S0920,E017,1,2,Very boring.
S0154,E136,1,5,Loved the vibe.
S0564,E045,1,3,Could be better organized.
S0335,E008,1,4,Really enjoyed it.
S0529,E130,0,0,
S0990,E087,0,0,
S0189,E120,1,1,Terrible organization.
S0430,E139,1,4,Super informative and fun.
S0702,E029,0,0,
S0906,E099,1,2,Very boring.
S0416,E101,1,1,Didn't learn anything.
S0034,E136,1,1,Waste of time.
S0640,E031,1,1,Waste of time.
S0945,E108,1,3,Average experience.
S0276,E056,1,5,Loved the vibe.
S0646,E048,1,3,Could be better organized.
S0697,E125,1,1,Waste of time.
S0012,E076,1,3,"Nothing special, but not bad."
S0674,E096,1,4,Super informative and fun.
S0020,E150,1,2,Waste of time.
S0470,E094,1,1,Waste of time.
S0565,E069,0,0,
S0463,E104,1,2,Didn't learn anything.
S0386,E115,1,2,The audio was really bad.
S0249,E097,1,2,The audio was really bad.
S0364,E057,1,3,Could be better organized.
S0772,E021,0,0,
S0835,E113,1,3,It was okay.
S0995,E063,1,3,Could be better organized.
S0560,E038,1,3,Could be better organized.
S0463,E128,1,5,Great speakers and organization.
S0284,E103,1,2,Waste of time.
S0984,E033,1,4,The event was amazing!
S0391,E104,1,5,Super informative and fun.
S0994,E136,1,3,Could be better organized.
S0076,E034,1,5,Great speakers and organization.
S0581,E125,1,2,Terrible organization.
S0975,E066,1,5,Super informative and fun.
S0397,E048,1,4,Super informative and fun.
S0635,E033,1,4,Loved the vibe.
S0408,E019,1,5,Super informative and fun.
S0418,E046,1,3,Decent event.
S0625,E040,0,0,
S0937,E141,1,2,The audio was really bad.
S0770,E142,1,4,Super informative and fun.
S0528,E119,1,4,Super informative and fun.
S0192,E096,1,1,The audio was really bad.
S0125,E064,1,5,Really enjoyed it.
S0051,E134,1,5,Really enjoyed it.
S0098,E084,1,5,Super informative and fun.
S1000,E022,1,2,Very boring.
S0011,E008,1,1,The audio was really bad.
S0305,E013,1,4,Really enjoyed it.
S0861,E018,1,2,Terrible organization.
S0892,E073,0,0,
S0073,E056,1,1,Terrible organization.
S0210,E133,0,0,
S0508,E083,1,5,Loved the vibe.
S0136,E009,0,0,
S0628,E139,1,3,Decent event.
S0305,E041,1,3,It was okay.
S0338,E039,1,5,Really enjoyed it.
S0240,E087,1,1,Didn't learn anything.
S0955,E125,1,4,Super informative and fun.
S0966,E027,0,0,
S0966,E067,0,0,
S0928,E103,1,5,Super informative and fun.
S0944,E009,1,4,Super informative and fun.
S0135,E002,1,4,Best event of the year!
S0374,E063,1,4,Super informative and fun.
S0419,E105,1,5,Loved the vibe.
S0586,E086,1,2,The audio was really bad.
S0870,E002,1,2,The audio was really bad.
S0503,E066,1,2,The audio was really bad.
S0231,E019,1,4,Best event of the year!
S0634,E081,1,1,Terrible organization.
S0054,E128,1,4,Really enjoyed it.
S0658,E044,1,4,Great speakers and organization.
S0064,E058,1,1,Didn't learn anything.
S0781,E046,1,2,The audio was really bad.
S0854,E150,0,0,
S0740,E019,0,0,
S0204,E133,1,2,Waste of time.
S0471,E011,1,3,"Nothing special, but not bad."
S0830,E076,1,3,Decent event.
S0294,E141,0,0,
S0001,E070,1,4,The event was amazing!
S0455,E137,1,2,Waste of time.
S0323,E017,1,4,Loved the vibe.
S0330,E020,0,0,
S0074,E121,1,5,Great speakers and organization.
S0092,E124,1,2,Didn't learn anything.
S0608,E089,1,3,Average experience.
S0393,E050,1,1,Didn't learn anything.
S0834,E019,0,0,
S0814,E091,0,0,
S0002,E089,1,5,Best event of the year!
S0081,E025,1,4,Great speakers and organization.
S0278,E101,1,2,Didn't learn anything.
S0683,E030,1,1,Very boring.
S0841,E122,1,1,The audio was really bad.
S0012,E063,1,3,Average experience.
S0915,E080,1,5,Great speakers and organization.
S0019,E064,0,0,
S0946,E140,1,2,Terrible organization.
S0824,E139,1,2,Didn't learn anything.
S0392,E101,1,1,Waste of time.
S0527,E096,0,0,
S0568,E103,1,1,Very boring.
S0547,E139,1,2,Very boring.
S0330,E041,0,0,
S0715,E087,1,4,Great speakers and organization.
S0709,E112,0,0,
S0212,E053,1,3,Decent event.
S0136,E052,1,2,Didn't learn anything.
S0480,E077,1,1,Didn't learn anything.
S0930,E130,1,4,Loved the vibe.
S0044,E130,0,0,
S0572,E124,1,5,Really enjoyed it.
S0043,E031,0,0,
S0717,E024,0,0,
S0860,E073,1,1,Terrible organization.
S0205,E038,1,4,The event was amazing!
S0099,E086,0,0,
S0283,E142,1,5,The event was amazing!
S0352,E042,1,2,Waste of time.
S0674,E031,1,5,Best event of the year!
S0413,E009,1,4,Best event of the year!
S0689,E041,1,1,The audio was really bad.
S0232,E121,1,4,Loved the vibe.
S0975,E070,1,3,Average experience.
S0492,E015,0,0,
S0696,E036,1,1,Very boring.
S0769,E017,1,4,Best event of the year!
S0076,E147,1,2,Didn't learn anything.
S0279,E108,1,4,Loved the vibe.
S0136,E105,1,2,The audio was really bad.
S0720,E148,1,1,The audio was really bad.
S0238,E004,1,4,The event was amazing!
S0758,E137,1,1,Waste of time.
S0383,E125,0,0,
S0929,E115,1,2,Very boring.
S0530,E103,1,3,It was okay.
S0403,E061,1,4,Loved the vibe.
S0245,E112,1,3,It was okay.
S0133,E136,1,4,Great speakers and organization.
S0858,E003,0,0,
S0559,E031,1,2,Didn't learn anything.
S0045,E031,1,1,Waste of time.
S0655,E008,1,3,"Nothing special, but not bad."
S0024,E068,1,2,Waste of time.
S0786,E118,1,5,Loved the vibe.
S0713,E094,1,1,Didn't learn anything.
S0665,E048,1,1,Terrible organization.
S0639,E137,1,1,Waste of time.
S0884,E119,1,4,Great speakers and organization.
S0678,E083,1,3,Could be better organized.
S0975,E036,1,3,Average experience.
S0766,E143,0,0,
S0289,E074,1,2,Didn't learn anything.
S0093,E032,0,0,
S0017,E144,1,5,Super informative and fun.
S0399,E090,1,5,Really enjoyed it.
S0291,E073,1,4,Loved the vibe.
S0161,E043,0,0,
S0814,E095,1,1,Very boring.
S0632,E127,1,3,Decent event.
S0390,E004,1,4,The event was amazing!
S0831,E108,1,3,Could be better organized.
S0434,E008,1,1,The audio was really bad.
S0460,E040,1,4,The event was amazing!
S0135,E051,1,1,The audio was really bad.
S0517,E094,1,1,The audio was really bad.
S0978,E051,1,1,Very boring.
S0236,E024,1,4,The event was amazing!
S0324,E109,1,3,Could be better organized.
S0451,E147,1,3,"Nothing special, but not bad."
S0184,E066,1,1,Waste of time.
S0252,E084,1,4,Super informative and fun.
S0272,E015,1,3,Average experience.
S0219,E025,1,4,Super informative and fun.
S0056,E082,1,1,Didn't learn anything.
S0956,E021,0,0,
